"编号","日期","类型","热量/kcal","餐品描述","照片"
"0328a42b","2015-12-07","早餐","210","华联包子","upload/photo/2015-12-07/cc6da1360097d53bbe6ae3117a2c7765.jpg"
"0328a42b","2015-12-07","午餐","500","金串子外卖，孜然鸡丁，鸡腿，白菜。","upload/photo/2015-12-07/e58acab3d28e1f06e50599313243c873.jpg"
"0328a42b","2015-12-07","晚餐","500","金串子外卖，牛肉，鸡腿，白菜。","upload/photo/2015-12-07/d52e343dab437db84a10b3fd24a92352.jpg"
"06ec0a84","2015-12-01","早餐","0","没吃","upload/photo/2015-12-01/e2512f95cda9f6168ba3a51a1968574a.jpg"
"06ec0a84","2015-12-01","早餐","0","没吃","upload/photo/2015-12-01/b7e069266ed1b056ba66ef9ff3dd04cb.jpg"
"06ec0a84","2015-12-01","午餐","0","没吃","upload/photo/2015-12-01/d36dd7a0c7932ef375d0307e8e13ecbd.jpg"
"06ec0a84","2015-12-01","晚餐","734","麻辣香锅","upload/photo/2015-12-01/9fb81141a80867cf4ed3621bdab1e239.jpg"
"06ec0a84","2015-12-01","下午茶","0","无","upload/photo/2015-12-01/37688179edb5c24bcd67a6d18d3ff813.png"
"06ec0a84","2015-12-01","夜宵","0","无","upload/photo/2015-12-01/da8fb71ae43d642c5d2a66f2f3509c56.png"
"06ec0a84","2015-12-02","早餐","0","没吃","upload/photo/2015-12-02/9cf88e040f76062755eb84b5d5c17f69.jpg"
"06ec0a84","2015-12-03","早餐","214","点心","upload/photo/2015-12-03/bfe2d2dc7f0763187846bfb07f45945f.jpg"
"06ec0a84","2015-12-03","午餐","0","麻辣香锅","upload/photo/2015-12-03/f435375f82cb19483ddedf4aa72cb7c7.jpg"
"06ec0a84","2015-12-03","晚餐","1040","汉堡","upload/photo/2015-12-03/03a42e9f1a5bf1de93357642324393fe.jpg"
"06ec0a84","2015-12-05","夜宵","456","汉堡","upload/photo/2015-12-05/a214bc960492b1fad0419cd1c86d9976.jpg"
"06ec0a84","2015-12-06","早餐","736","点心","upload/photo/2015-12-06/8259643d4be4ee8e004d9b0bc248f075.jpg"
"06ec0a84","2015-12-06","晚餐","623","点菜","upload/photo/2015-12-06/5fa6693a223ef0558bae5d11628d4022.jpg"
"06ec0a84","2015-12-07","早餐","756.5","饼干牛奶","upload/photo/2015-12-07/057c27beef84b1310a18fa42f23cc46f.jpg"
"06ec0a84","2015-12-07","午餐","756.5","饼干牛奶","upload/photo/2015-12-07/efec009986cb20d4f2977a2f6c5540ea.jpg"
"06ec0a84","2015-12-07","晚餐","1064","香锅","upload/photo/2015-12-07/acd0b6c6c81db2ddb0848ae4dd2e28fc.jpg"
"0890d755","2015-12-01","早餐","313","包子，鸡蛋，豆奶","upload/photo/2015-12-01/8b785e10d4b28798b37f6fca4555099f.jpg"
"0890d755","2015-12-02","早餐","144.3","鸡蛋，寿司，黑米粥","upload/photo/2015-12-02/37c792dcb577bfde24cf8598c6dabfd6.jpg"
"0890d755","2015-12-02","午餐","700","米饭，豆腐汤，东坡肉，青菜","upload/photo/2015-12-02/791a9ccbd41f052d4fd34f4ce4ed84f1.jpg"
"0890d755","2015-12-02","晚餐","521","米饭，鸡腿，青菜，蛋羹，紫菜汤","upload/photo/2015-12-02/cdd5a3155cb27fd55e192505dc79019f.jpg"
"0890d755","2015-12-03","早餐","346","鸡蛋饼，黑米粥，鸡蛋","upload/photo/2015-12-03/783351416ae75b13799e868b86f28c3e.jpg"
"0890d755","2015-12-03","午餐","315","饭，海带，青菜，鱼头","upload/photo/2015-12-03/fd8a09f1c933d402c8fbed49fd3b7a7e.jpg"
"0890d755","2015-12-03","晚餐","412","鸡排鸡蛋炒饭","upload/photo/2015-12-03/3065cf058c6b87860fb723e41b5f3a8a.jpg"
"0890d755","2015-12-04","早餐","346","粥，鸡蛋饼，鸡蛋","upload/photo/2015-12-04/340dcb4e88b77e36d14e10f872b235e0.jpg"
"0890d755","2015-12-04","午餐","382","饭，蛋羹，韭菜，肉片","upload/photo/2015-12-04/2a9a5ddee89f78d3b9013ea97d5d68cd.jpg"
"0890d755","2015-12-04","晚餐","507","大排，米饭，白菜，鸡蛋干","upload/photo/2015-12-04/0948a746a117504a300b3f748faeba74.jpg"
"0890d755","2015-12-05","早餐","187.2","面包","upload/photo/2015-12-05/34e0aefc61a90a19cdb34abc3f50aae1.jpg"
"0890d755","2015-12-05","早餐","338","海带，东坡肉，鸡蛋，饭","upload/photo/2015-12-05/740232119a3917d857854189d621d2ad.jpg"
"0890d755","2015-12-05","午餐","270","便当","upload/photo/2015-12-05/5b138f93ce668ff5c1db0d6d8ea36f40.jpg"
"0890d755","2015-12-06","早餐","346","粥 鸡蛋 鸡蛋饼","upload/photo/2015-12-06/73a9a0c347e3e20a8657cceaabf6ec59.jpg"
"0890d755","2015-12-06","午餐","476","香菇鸡胗鸡蛋面","upload/photo/2015-12-06/99599bc7a510f83903d3f9ef002c8655.jpg"
"0890d755","2015-12-06","晚餐","297","青菜，鸡腿 ，米饭","upload/photo/2015-12-06/73a8ab1d7c716ab8109e173ae38bc174.jpg"
"0890d755","2015-12-07","早餐","388","包子，鸡蛋，粥","upload/photo/2015-12-07/ba09186690cebb57c1d3ce318001a3fa.jpg"
"0890d755","2015-12-07","午餐","206","饭，鱼，青菜","upload/photo/2015-12-07/4f0d678a70a4d457927b4fc4dc15be28.jpg"
"0890d755","2015-12-07","晚餐","552","紫包菜，饭，烤鸡","upload/photo/2015-12-07/374f3f7a44c5b66decd6f0e3bccd9716.jpg"
"08f68f55","2015-12-01","早餐","0","没吃","upload/photo/2015-12-01/e4ea5db416b011637606c6357ecb4c0f.jpg"
"08f68f55","2015-12-01","午餐","452","UFO方便面铁板牛肉味，质量上乘，物美价廉，使用方便","upload/photo/2015-12-01/9008221b8bcc69d59ad353c50c5bafe9.jpg"
"08f68f55","2015-12-01","晚餐","311","甜魔所出必属精品，甜爽松软的口感，就像是漫游在巧克力王国一般的奇幻感受","upload/photo/2015-12-01/9ba7693b234bf751472b4183d83f85bb.jpg"
"08f68f55","2015-12-02","早餐","401","清晨，黄油配上白面包，松脆香甜，就算已经不是刚刚出炉的热度，也能让人在冬日里感觉到三春的温馨","upload/photo/2015-12-02/f501b3482e42dce54bb84008b8cfb3b6.jpg"
"08f68f55","2015-12-02","午餐","407","川渝之地的麻辣香锅，虽然火候稍欠，但对于已经厌烦了食堂平价餐的我们来讲不失为一发有效的味蕾炸弹","upload/photo/2015-12-02/6ee22190a614b9ecd569e3d52010bfdc.jpg"
"08f68f55","2015-12-02","晚餐","623","午餐的酱爆牛肉烩饭，久闻不如一见，铁锅炙烤着米饭，滚烫炽热，刺激着舌尖，洗刷过心灵","upload/photo/2015-12-02/58dd870800a240bd77b643afffe562e3.jpg"
"08f68f55","2015-12-03","早餐","0","二餐粽子","upload/photo/2015-12-03/1ccf6c5635a6078b63aebab59b39edcc.jpg"
"08f68f55","2015-12-03","午餐","0","没吃","upload/photo/2015-12-03/32ca254aaa6319ed42387c77b7e93982.jpg"
"08f68f55","2015-12-03","晚餐","0","烤肉饭","upload/photo/2015-12-03/0ccbe659e465601a7007f321717e0c29.jpg"
"08f68f55","2015-12-04","早餐","0","可乐亭汉堡加上柠檬味佳得乐","upload/photo/2015-12-04/0b1236ce01678a5384200c3c9e141b31.jpg"
"08f68f55","2015-12-04","午餐","0","上完体育课并不想吃饭","upload/photo/2015-12-04/3e97f58af614db7330c7e7c043f6e796.jpg"
"08f68f55","2015-12-04","晚餐","0","没吃午饭，晚饭就要吃好点，午餐麻辣香锅","upload/photo/2015-12-04/5b678ca69ce1305c8f0a16ad03ae436c.jpg"
"08f68f55","2015-12-05","早餐","0","无","upload/photo/2015-12-05/bd4279418f1a826ce2890d52d115abcb.jpg"
"08f68f55","2015-12-05","午餐","0","葡萄牙餐厅的烤肋排","upload/photo/2015-12-05/83bbda488977ff46fe8f45d962cd07ea.jpg"
"08f68f55","2015-12-05","晚餐","0","韩式行军火锅","upload/photo/2015-12-05/dc4a39e32043ef3554264bc1b8e8749c.jpg"
"08f68f55","2015-12-06","早餐","0","无","upload/photo/2015-12-06/bf3ee2ee3bbd9cc001d1ae3584b62b4b.jpg"
"08f68f55","2015-12-06","午餐","0","必胜客披萨","upload/photo/2015-12-06/ab91680b899a2e88e6cb8775816cf3e4.jpg"
"08f68f55","2015-12-06","晚餐","0","无","upload/photo/2015-12-06/49cbd58eaf06cd5f33181dfafe1012a7.jpg"
"08f68f55","2015-12-07","早餐","0","没吃","upload/photo/2015-12-07/5972a21b1bf23dbb155a22fe409167ab.jpg"
"08f68f55","2015-12-07","午餐","450","沙拉","upload/photo/2015-12-07/76d0d332182d87eb4e1f12f29964a961.jpg"
"08f68f55","2015-12-07","晚餐","592","街景鸡排手抓饼","upload/photo/2015-12-07/2deeef8b1f7a29d8de76d03e0ef15eb8.jpg"
"0a80c1dd","2015-12-01","早餐","359","下院买的鸡蛋和蛋黄肉粽","upload/photo/2015-12-01/fd074089382dc27bd05f2eee03193a4a.jpeg"
"0a80c1dd","2015-12-01","午餐","322","汤 糖醋排骨土豆 炒土豆 5毛饭","upload/photo/2015-12-01/4ac96e4dc21ca790d4d7b5bdbb93a0d8.jpeg"
"0a80c1dd","2015-12-01","晚餐","318","","upload/photo/2015-12-01/4cb2925ea4172a026eced4209c784d76.jpeg"
"0a80c1dd","2015-12-02","早餐","215","","upload/photo/2015-12-02/1fce51147011227d63a341f9092a8c60.jpg"
"0a80c1dd","2015-12-02","午餐","1000","","upload/photo/2015-12-02/38da6e9a5604c77910799afb47eac371.jpeg"
"0a80c1dd","2015-12-02","晚餐","100","","upload/photo/2015-12-02/a698a90a0d620a7b8e19ba0be1eaeb21.jpeg"
"0a80c1dd","2015-12-03","午餐","235","","upload/photo/2015-12-03/65b2878752029f84a04f0db69001166d.jpeg"
"0a80c1dd","2015-12-03","晚餐","200","","upload/photo/2015-12-03/14215e623a2428c93ac2f4894f321011.jpeg"
"0a80c1dd","2015-12-04","早餐","100","","upload/photo/2015-12-04/f70c051699d057858bfcf4ee90fa8786.jpeg"
"0a80c1dd","2015-12-04","午餐","590","","upload/photo/2015-12-04/4fa6d259fd24277e17d90071e11f5705.jpeg"
"0a80c1dd","2015-12-04","晚餐","450","","upload/photo/2015-12-04/83ebbe35401f12e01d000945b7ceb2f5.jpeg"
"0a80c1dd","2015-12-05","早餐","165","","upload/photo/2015-12-05/81fb91ca9a459821ebfb73fe13e420a4.jpg"
"0a80c1dd","2015-12-05","午餐","1000","","upload/photo/2015-12-05/c88ff8bdcb3d78b1a2a45f892e6df319.jpeg"
"0a80c1dd","2015-12-06","午餐","630","","upload/photo/2015-12-06/379aa2d5feea1612b467f3aff0edce23.jpeg"
"0a80c1dd","2015-12-06","晚餐","500","","upload/photo/2015-12-06/b651bccb205d908cce9af6e34dc347b0.jpeg"
"0a80c1dd","2015-12-07","早餐","268","","upload/photo/2015-12-07/7512e276515a88f0da36b24caaceaf3d.jpeg"
"0a80c1dd","2015-12-07","午餐","298","","upload/photo/2015-12-07/877cdfc1062d7ba7c55fc9b5ff13ec79.jpeg"
"0bc2f24f","2015-12-01","早餐","371","蛋糕 椰汁","upload/photo/2015-12-01/59ea14e0d3dd652f5cd6142f80478aad.jpg"
"0bc2f24f","2015-12-01","午餐","179.5","米饭 炒菜","upload/photo/2015-12-01/cd4bb6dd4ed9cd68fb1793d1646a8adc.jpg"
"0bc2f24f","2015-12-01","晚餐","0","无","upload/photo/2015-12-01/5272135ea54c31a32e245d9a4fd41184.png"
"0bc2f24f","2015-12-02","早餐","371","椰汁 蛋糕","upload/photo/2015-12-02/a9e5805502478332bbe8a1245707d0ec.png"
"0bc2f24f","2015-12-02","午餐","425.5","外卖","upload/photo/2015-12-02/c0d9be9e92a2f31b76dd822ab39f2dbf.jpg"
"0bc2f24f","2015-12-02","晚餐","0","无","upload/photo/2015-12-02/a5cab01f7aff8485def5ce5336638072.png"
"0bc2f24f","2015-12-03","早餐","320","蛋糕","upload/photo/2015-12-03/b9634c3ca68ecd3ee0496758672aa499.jpg"
"0bc2f24f","2015-12-03","午餐","277","一餐石锅拌饭鸡肉热狗加鸡蛋","upload/photo/2015-12-03/197a5539351b39a07352279f8cb8dddc.jpg"
"0bc2f24f","2015-12-03","晚餐","747.5","二两饭 青菜 肉丸 炒鸡蛋 千叶豆腐 照片不符","upload/photo/2015-12-03/332dce61cbc2af8c3a170a3e007280f8.jpg"
"0bc2f24f","2015-12-04","早餐","0","没来及吃","upload/photo/2015-12-04/2a6f36a9d3d7cfb7eca571ebe08ecb55.png"
"0bc2f24f","2015-12-04","午餐","572","鸡蛋饼 汤圆","upload/photo/2015-12-04/1a837f88b20f6fa8d3f5d6bb94b49568.jpg"
"0bc2f24f","2015-12-04","晚餐","159","麻辣香锅","upload/photo/2015-12-04/9ccf717efa73df46d9ac8124607c76af.jpg"
"0bc2f24f","2015-12-05","早餐","0","没来及吃","upload/photo/2015-12-05/548e9675dce5b9686f5fea8b1eb0da0f.png"
"0bc2f24f","2015-12-05","午餐","572","鸡蛋饼 汤圆","upload/photo/2015-12-05/6505d3d1674479aba42862859d63f7f8.jpg"
"0bc2f24f","2015-12-06","早餐","0","无","upload/photo/2015-12-06/8091f71aa1d56e011bdfec3abcf2414b.png"
"0bc2f24f","2015-12-06","午餐","405","炒菜米饭","upload/photo/2015-12-06/6ac412864045bdbeeecc807087f879dd.jpg"
"0bc2f24f","2015-12-06","晚餐","367","麻辣烫加炸鸡腿","upload/photo/2015-12-06/beec550b13e4b769dfdd151e351b2588.png"
"0bc2f24f","2015-12-07","早餐","320","蛋糕","upload/photo/2015-12-07/4122d11073b182086f53e475baa11926.jpg"
"0bc2f24f","2015-12-07","晚餐","287","米饭炒菜","upload/photo/2015-12-07/b25a9cf1a6a047fa2564e7a3a20226c5.jpg"
"0c5112d3","2015-12-01","早餐","0","一个橙子 抱歉我忘记拍照了","upload/photo/2015-12-01/1e35a4c91959b5c42f0a9f16c53f0b28.jpg"
"0c5112d3","2015-12-01","午餐","0","蒸鸡蛋 豆角 米饭","upload/photo/2015-12-01/6bebaf3b284426b4e3efe14dc3f0d7fa.jpg"
"0c5112d3","2015-12-01","晚餐","0","四个蛋挞","upload/photo/2015-12-01/ac564c1480b2a9210650131bc16bbc60.jpg"
"0c5112d3","2015-12-01","下午茶","0","一杯白咖啡 就是照片里的那个品牌","upload/photo/2015-12-01/f7bedb627f44eb7556a84a576ecaf194.jpg"
"0c5112d3","2015-12-02","早餐","0","煎饼 豆浆","upload/photo/2015-12-02/6d821ff1a688f26be61dd203f66cd848.jpg"
"0c5112d3","2015-12-02","午餐","0","排骨 豆腐 青菜 米饭","upload/photo/2015-12-02/fe972323de20a9ffb652e7ff3cf3764d.jpg"
"0c5112d3","2015-12-02","晚餐","0","香蕉 橙子","upload/photo/2015-12-02/b729fdbbfc201fe538839bb2cd0d2037.jpg"
"0c5112d3","2015-12-03","早餐","0","馄饨 滋饭团","upload/photo/2015-12-03/eca52f82fbf3b1383abb38e0ca98924d.jpg"
"0c5112d3","2015-12-03","午餐","0","白菜 带鱼 米饭","upload/photo/2015-12-03/456cab00f5afb6b744656c632a10882e.jpg"
"0c5112d3","2015-12-03","晚餐","0","三明治 （请忽略照片。。。）","upload/photo/2015-12-03/28f19d12b0f3b211bc5bd4f15c9f1ec0.jpg"
"0c5112d3","2015-12-03","其他","0","橙子","upload/photo/2015-12-03/5ae1fa8b1a7e5bb43572976ea62d3edb.jpg"
"0c5112d3","2015-12-04","早餐","0","香蕉","upload/photo/2015-12-04/8832728fe43cbc3aa372a62f57755448.jpg"
"0c5112d3","2015-12-04","午餐","0","排骨 土豆 青菜","upload/photo/2015-12-04/4fb8cb6198868983aaa6b935fe769b4a.jpg"
"0c5112d3","2015-12-04","晚餐","0","薯片","upload/photo/2015-12-04/a0a2f4dbaf5f441ea9c89aed3a7df4f6.jpg"
"0c5112d3","2015-12-05","早餐","0","面包","upload/photo/2015-12-05/7c865c487dfc9a6676db0d2773d7d09d.jpg"
"0c5112d3","2015-12-05","午餐","0","培根炒饭","upload/photo/2015-12-05/d5f0193c1b39ee8eb6404ec777e45e66.jpg"
"0c5112d3","2015-12-05","晚餐","0","油麦菜 香干 冻豆腐","upload/photo/2015-12-05/9f4dee788e8b6b0467cc0dcc4f6ca7f5.jpg"
"0c5112d3","2015-12-06","早餐","0","小面包","upload/photo/2015-12-06/767de2b8be7bed859d8e12cc6ad0a0f7.jpg"
"0c5112d3","2015-12-06","午餐","0","黄焖鸡米饭","upload/photo/2015-12-06/9ad124a687e61c8627aae2080b3ed39b.jpg"
"0c5112d3","2015-12-06","晚餐","0","黄焖鸡","upload/photo/2015-12-06/38142c81a38b4b886fa8969a58e82b63.jpg"
"0c5112d3","2015-12-07","早餐","0","煎饼","upload/photo/2015-12-07/13eb181439d2d86739a21127f38ce104.jpg"
"0c5112d3","2015-12-07","午餐","0","饺子","upload/photo/2015-12-07/f3d2147d92731cd3b7ba9a375ca29857.jpg"
"0c5112d3","2015-12-07","晚餐","0","白菜 猪肉 西葫芦","upload/photo/2015-12-07/9ac37435c7ac51bdfba557ece0f83f7b.jpg"
"0c5112d3","2015-12-07","下午茶","0","香蕉","upload/photo/2015-12-07/2a3311d30639300922c4cf921cc3cc1a.jpg"
"0e13b2c5","2015-12-01","早餐","301","蔬菜，五谷粥，蒸地瓜，玉米发糕","upload/photo/2015-12-01/4218e4f5d02badb3892ee00993773758.jpg"
"0e13b2c5","2015-12-01","午餐","540","鱼，红烧排骨，豆芽菜，小青菜，米饭","upload/photo/2015-12-01/f82b3f5568ce82b73e261cc326a7417f.jpg"
"0e13b2c5","2015-12-01","晚餐","1100","炒米粉","upload/photo/2015-12-01/a92d683ef4c3caef10e0011fd8725916.jpg"
"0e13b2c5","2015-12-02","早餐","297","蛋糕，酸奶","upload/photo/2015-12-02/57eeb0fe1c256101953c0107db702a2a.jpg"
"0e13b2c5","2015-12-02","午餐","538","土豆泥，孜然牛肉，西兰花，奶油浓汤","upload/photo/2015-12-02/d6b61e97b39afbc97064d65bf440a7c2.jpg"
"0e13b2c5","2015-12-02","晚餐","728","生鱼片，寿司，烤蔬菜","upload/photo/2015-12-02/6112a30c897cff373ab569a033c2d81c.jpg"
"0e13b2c5","2015-12-03","早餐","344","豆沙粥，鸡蛋，馒头，蔬菜","upload/photo/2015-12-03/c4c2d6d788dfe93442c6fd6c4204c566.jpg"
"0e13b2c5","2015-12-03","午餐","0","白菜豆腐，紫甘蓝，蘑菇，麦仁大米饭","upload/photo/2015-12-03/7194050dbc54247bd1a0508926218d66.jpg"
"0e13b2c5","2015-12-03","晚餐","688","大碴粥，咖喱土豆，西兰花，豆腐","upload/photo/2015-12-03/7edb250ee8fd1ea6cbafaa108b59a912.jpg"
"0e13b2c5","2015-12-04","早餐","0","土豆茄子，木耳，鸡蛋，地瓜，黑芝麻糊，苹果","upload/photo/2015-12-04/12553a7c8ed5aca6b5affa4991e5e781.jpg"
"0e13b2c5","2015-12-04","午餐","0","奶油蛋糕，碳酸饮料，水果","upload/photo/2015-12-04/a3e9ebdeaf3cc2021988f42c5b2720ec.jpg"
"0e13b2c5","2015-12-04","晚餐","0","小米粥，包菜，带鱼，玉米发糕","upload/photo/2015-12-04/f22b88ca4269f6bf7c2ccab3c2a6e80d.jpg"
"0e13b2c5","2015-12-05","早餐","360","鸡蛋，馒头，蔬菜，水果，豆粥","upload/photo/2015-12-05/e8ca63946fc98a7b7dad2c88927fc874.jpg"
"0e13b2c5","2015-12-05","午餐","470","西兰花，羊肉，糙米饭","upload/photo/2015-12-05/f545aec27b126b890fc54215c8d938be.jpg"
"0e13b2c5","2015-12-05","晚餐","560","西兰花，胡萝卜羊肉，玉米发糕","upload/photo/2015-12-05/f8732b61ec77192a62bbdd429db4bd1e.jpg"
"0e13b2c5","2015-12-06","早餐","352","豆粥，蔬菜，地瓜，鸡蛋，馒头","upload/photo/2015-12-06/5cedd9b6d666a8ba0334830274292ac0.jpg"
"0e13b2c5","2015-12-06","午餐","730","烤鱼，牛排，海鲜","upload/photo/2015-12-06/6300a748be5df4b615e717774dc2b0a4.jpg"
"0e13b2c5","2015-12-06","晚餐","520","煎鸡蛋，小面","upload/photo/2015-12-06/dfd46d464fba6efce99f1d2995c95ba5.jpg"
"0e13b2c5","2015-12-07","早餐","350","豆粥，蔬菜，鸡蛋，馒头","upload/photo/2015-12-07/c1932447f24f399f018602ca99e90a44.jpg"
"0e13b2c5","2015-12-07","午餐","360","奶油蛋糕，牛奶，苹果","upload/photo/2015-12-07/7d041f14d8393a0509ee8f21f162e3de.jpg"
"0e13b2c5","2015-12-07","晚餐","630","烤鸭，蔬菜","upload/photo/2015-12-07/49362f7099f2fe013439d49767fd1173.jpg"
"0e13b2c5","2015-12-08","早餐","450","麦片粥，水果","upload/photo/2015-12-08/7c75f602c475fdc4fe8c7c8b63608bfc.jpg"
"0e13b2c5","2015-12-08","午餐","500","蔬菜，猪肉，糙米饭","upload/photo/2015-12-08/711f3f06b98ab9333f03397da4a77d58.jpg"
"0ffd0774","2015-12-01","早餐","624","超市里购买的面包（4条）","upload/photo/2015-12-01/d385051d4f36fa436f977b8024bb7807.jpg"
"0ffd0774","2015-12-01","午餐","378","二餐新疆餐厅的萝卜羊肉饭","upload/photo/2015-12-01/d74a863a9d215b5002b3a3b924274d1f.jpg"
"0ffd0774","2015-12-01","晚餐","312","教育超市购买的面包","upload/photo/2015-12-01/44bae87150ea97001a2eca10299c25d5.jpg"
